state,county,tract,block group,Age1,Age2
53,33,31502,1034,0,0
53,33,31502,1035,0,0
53,33,31502,1036,0,0
53,33,31502,1037,0,0
53,33,31502,1038,0,0
53,33,31502,1039,0,3
53,33,31502,1040,0,0
53,33,31502,1041,0,0
53,33,31502,1042,0,0
53,33,31502,1043,0,0
53,33,31502,1044,0,0
53,33,31502,1045,4,11
53,33,31502,1046,0,0
53,33,31502,1047,0,0
53,33,31502,1048,0,0
53,33,31502,1049,0,0
53,33,31502,1050,0,0
53,33,31502,1051,0,0
53,33,31502,1052,0,0
53,33,31502,1053,0,0
53,33,31502,1054,0,0
53,33,31502,1055,0,0
53,33,31502,1056,0,0
53,33,31502,1057,0,0
53,33,31502,1058,0,0
53,33,31502,1059,0,0
53,33,31502,1060,0,0
53,33,31502,1061,0,0
53,33,31502,1062,0,0
53,33,31502,1063,0,0
53,33,31502,1064,0,0
53,33,31502,1065,0,0
53,33,31502,1066,0,0
53,33,31502,1067,0,0
53,33,31502,1068,0,0
53,33,31502,1069,0,7
53,33,31502,1070,0,0
53,33,31502,1071,0,0
53,33,31502,1072,0,0
53,33,31502,1073,0,0
53,33,31502,1074,0,0
53,33,31502,1075,0,0
53,33,31502,1076,0,0
53,33,31502,1077,0,0
53,33,31502,1078,0,0
53,33,31502,1079,0,0
53,33,31502,1080,0,0
53,33,31502,1081,0,0
53,33,31502,1082,0,0
53,33,31502,1083,0,0
53,33,31502,1084,0,0
53,33,31502,1085,0,0
53,33,31502,1086,0,0
53,33,31502,1087,0,0
53,33,31502,1088,0,0
53,33,31502,1089,0,0
53,33,31502,1090,0,0
53,33,31502,1091,0,0
53,33,31502,1092,0,0
53,33,31502,1093,0,0
53,33,31502,1094,0,0
53,33,31502,1095,0,0
53,33,31502,1096,0,0
53,33,31502,1097,0,0
53,33,31502,1098,0,0
53,33,31502,1099,0,0
53,33,31502,1100,0,0
53,33,31502,1101,0,0
53,33,31502,1102,0,0
53,33,31502,1103,0,0
53,33,31502,1104,0,0
53,33,31502,1105,0,0
53,33,31502,1106,0,0
53,33,31502,1107,0,0
53,33,31502,1108,0,0
53,33,31502,1109,0,0
53,33,31502,1110,0,0
53,33,31502,1111,0,0
53,33,31502,1112,0,0
53,33,31502,1113,0,0
53,33,31502,1114,0,0
53,33,31502,1115,0,0
53,33,31502,1116,0,0
53,33,31502,1117,0,0
53,33,31502,1118,0,0
53,33,31502,1119,0,0
53,33,31502,1120,0,0
53,33,31502,1121,0,0
53,33,31502,1122,0,0
53,33,31502,1123,0,0
53,33,31502,1124,0,0
53,33,31502,1125,0,0
53,33,31502,1126,0,0
53,33,31502,1127,6,48
53,33,31502,1128,0,3
53,33,31502,1129,20,111
53,33,31502,1130,65,290
53,33,31502,1131,0,3
53,33,31502,1132,1,5
53,33,31502,1133,2,17
53,33,31502,1134,3,12
53,33,31502,1135,13,46
53,33,31502,1136,2,33
53,33,31502,1137,0,5
53,33,31502,1138,0,0
53,33,31502,1139,4,14
53,33,31502,1140,0,0
53,33,31502,1141,0,4
53,33,31502,1142,7,34
53,33,31502,1143,4,18
53,33,31502,1144,1,2
53,33,31502,1145,0,17
53,33,31502,1146,0,0
53,33,31502,1147,0,0
53,33,31502,1148,0,0
53,33,31502,1149,0,0
53,33,31502,1150,0,1
53,33,31502,1151,1,5
53,33,31502,1152,0,9
53,33,31502,1153,3,15
53,33,31502,1154,0,0
53,33,31502,1155,9,21
53,33,31502,1156,0,3
53,33,31502,1157,0,0
53,33,31502,1158,0,0
53,33,31502,1159,0,0
53,33,31502,1160,0,0
53,33,31502,1161,0,0
53,33,31502,1162,0,0
53,33,31502,1163,0,0
53,33,31502,1164,0,0
53,33,31502,1165,0,0
53,33,31502,1166,0,0
53,33,31502,1167,0,0
53,33,31502,1168,0,0
53,33,31502,1169,0,0
53,33,31502,1170,0,0
53,33,31502,1171,0,0
53,33,31502,1172,0,0
53,33,31502,1173,0,0
53,33,31502,1174,0,0
53,33,31502,1175,0,0
53,33,31502,1176,0,0
53,33,31502,1177,5,32
53,33,31502,1178,0,0
53,33,31502,1179,0,0
53,33,31502,1180,0,0
53,33,31502,1181,0,0
53,33,31502,1182,0,0
53,33,31502,1183,0,0
53,33,31502,1184,0,0
53,33,31502,1185,0,0
53,33,31502,1186,0,0
53,33,31502,1187,0,0
53,33,31502,1188,0,0
53,33,31502,1189,0,0
53,33,31502,1190,0,0
53,33,31502,1191,0,0
53,33,31502,1192,0,0
53,33,31502,1193,0,0
53,33,31502,1194,0,0
53,33,31502,1195,0,0
53,33,31502,1196,0,0
53,33,31502,1197,0,0
53,33,31502,1198,0,0
53,33,31502,1199,0,0
53,33,31502,1200,0,0
53,33,31502,1201,0,0
53,33,31502,1202,0,0
53,33,31502,1203,0,0
53,33,31502,1204,0,0
53,33,31502,1205,0,0
53,33,31502,1206,0,0
53,33,31502,1207,0,0
53,33,31502,1208,0,0
53,33,31502,1209,0,0
53,33,31502,1210,0,0
53,33,31502,1211,0,0
53,33,31502,1212,0,0
53,33,31502,1213,0,0
53,33,31502,1214,0,0
53,33,31502,1215,0,0
53,33,31502,1216,0,0
53,33,31502,1217,0,0
53,33,31502,1218,0,0
53,33,31502,1219,0,0
53,33,31502,1220,0,0
53,33,31502,1221,0,0
53,33,31502,1222,0,0
53,33,31502,1223,0,0
53,33,31502,1224,0,0
53,33,31502,1225,0,0
53,33,31502,1226,0,0
53,33,31502,1227,0,0
53,33,31502,1228,0,0
53,33,31502,1229,0,0
53,33,31502,1230,0,0
53,33,31502,1231,0,0
53,33,31502,1232,0,0
53,33,31502,1233,0,0
53,33,31502,1234,0,0
53,33,31502,1235,0,0
53,33,31502,1236,0,0
53,33,31502,1237,0,0
53,33,31502,1238,0,0
53,33,31502,1239,0,0
53,33,31502,1240,0,0
53,33,31502,1241,0,0
53,33,31502,1242,0,0
53,33,31502,1243,0,0
53,33,31502,1244,0,0
53,33,31502,1245,0,0
53,33,31502,1246,0,0
53,33,31502,1247,0,0
53,33,31502,1248,0,0
53,33,31502,1249,0,0
53,33,31502,2000,0,0
53,33,31502,2001,4,26
53,33,31502,2002,5,30
53,33,31502,2003,2,14
53,33,31502,2004,54,223
53,33,31502,2005,0,0
53,33,31502,2006,13,54
53,33,31502,2007,6,14
53,33,31502,2008,3,10
53,33,31502,2009,0,0
53,33,31502,2010,0,0
53,33,31502,2011,0,2
53,33,31502,2012,0,0
53,33,31502,2013,6,38
53,33,31502,2014,0,17
53,33,31502,2015,22,105
53,33,31502,2016,9,63
53,33,31502,2017,13,28
53,33,31502,2018,2,18
53,33,31502,2019,15,76
53,33,31502,2020,0,5
53,33,31502,2021,0,0
53,33,31502,2022,0,0
53,33,31502,2023,0,0
53,33,31502,2024,0,0
53,33,31502,2025,0,0
53,33,31502,2026,0,0
53,33,31502,2027,5,13
53,33,31502,2028,22,54
53,33,31502,2029,3,187
53,33,31502,2030,0,0
53,33,31502,2031,0,0
53,33,31502,2032,0,0
53,33,31502,2033,0,0
53,33,31502,2034,0,0
53,33,31502,2035,2,66
53,33,31502,2036,0,0
53,33,31502,2037,0,0
53,33,31502,2038,1,6
53,33,31502,2039,10,22
53,33,31502,3000,0,0
53,33,31502,3001,0,0
53,33,31502,3002,0,0
53,33,31502,3003,0,2
53,33,31502,3004,0,3
53,33,31502,3005,0,0
53,33,31502,3006,0,2
53,33,31502,3007,0,0
53,33,31502,3008,0,4
53,33,31502,3009,0,0
53,33,31502,3010,77,202
53,33,31502,3011,0,0
53,33,31502,3012,0,0
53,33,31502,3013,12,37
53,33,31502,3014,14,47
53,33,31502,3015,0,0
53,33,31502,3016,0,0
53,33,31502,3017,0,0
53,33,31502,3018,0,0
53,33,31502,3019,12,56
53,33,31502,3020,3,17
53,33,31502,3021,1,19
53,33,31502,3022,89,176
53,33,31502,3023,19,21
53,33,31502,3024,12,9
53,33,31502,3025,2,5
53,33,31502,3026,1,15
53,33,31502,3027,0,0
53,33,31502,3028,108,282
53,33,31502,3029,0,0
53,33,31502,3030,23,54
53,33,31502,3031,0,0
53,33,31502,3032,0,3
53,33,31502,3033,0,0
53,33,31502,3034,22,114
53,33,31502,3035,0,0
53,33,31502,3036,4,12
53,33,31502,3037,6,40
53,33,31502,3038,0,0
53,33,31502,3039,0,0
53,33,31502,3040,0,0
53,33,31502,3041,0,0
53,33,31502,3042,0,0
53,33,31502,3043,0,0
53,33,31502,3044,0,0
53,33,31502,3045,0,0
53,33,31502,3046,0,0
53,33,31502,3047,0,0
53,33,31502,3048,0,0
53,33,31502,3049,0,7
53,33,31502,3050,1,33
53,33,31502,3051,0,0
53,33,31502,3052,0,0
53,33,31502,3053,2,16
53,33,31502,3054,0,0
53,33,31502,3055,0,0
53,33,31502,3056,0,0
53,33,31502,3057,0,0
53,33,31502,3058,0,0
53,33,31502,3059,0,0
53,33,31502,3060,0,0
53,33,31502,3061,0,0
53,33,31502,3062,0,0
53,33,31502,3063,0,0
53,33,31502,3064,0,0
53,33,31502,3065,0,0
53,33,31502,3066,0,0
53,33,31502,3067,0,0
53,33,31502,3068,0,0
53,33,31502,3069,0,8
53,33,31502,3070,19,67
53,33,31502,3071,0,0
53,33,31502,3072,0,0
53,33,31502,3073,0,0
53,33,31502,3074,1,4
53,33,31502,3075,0,0
53,33,31502,3076,0,0
53,33,31502,3077,0,0
53,33,31601,1000,83,228
53,33,31601,1001,23,56
53,33,31601,1002,0,0
53,33,31601,1003,22,41
53,33,31601,1004,86,163
53,33,31601,1005,11,21
53,33,31601,1006,10,32
53,33,31601,1007,59,146
53,33,31601,1008,41,94
53,33,31601,1009,78,198
53,33,31601,1010,13,62
53,33,31601,1011,33,72
53,33,31601,1012,34,103
53,33,31601,1013,64,171
53,33,31601,1014,61,116
53,33,31601,1015,0,0
53,33,31601,1016,15,39
53,33,31601,1017,0,0
53,33,31601,2000,35,89
53,33,31601,2001,0,4
53,33,31601,2002,0,0
53,33,31601,2003,0,10
53,33,31601,2004,13,49
53,33,31601,2005,3,22
53,33,31601,2006,24,110
53,33,31601,2007,0,0
53,33,31601,2008,12,57
53,33,31601,2009,11,34
53,33,31601,2010,14,62
53,33,31601,2011,45,102
53,33,31601,2012,2,14
53,33,31601,2013,0,0
53,33,31601,2014,7,58
53,33,31601,2015,7,23
53,33,31601,2016,17,87
53,33,31601,2017,8,13
53,33,31601,2018,7,29
53,33,31601,2019,32,161
53,33,31601,2020,32,225
53,33,31601,2021,0,0
53,33,31601,2022,0,10
53,33,31601,2023,16,31
53,33,31601,2024,7,39
53,33,31601,2025,1,14
53,33,31601,2026,10,20
53,33,31601,2027,5,24
53,33,31601,2028,0,2
53,33,31601,3000,118,402
53,33,31601,3001,4,21
53,33,31601,3002,20,87
53,33,31601,3003,12,28
53,33,31601,3004,23,110
53,33,31601,3005,67,178
53,33,31601,3006,0,0
53,33,31601,3007,50,190
53,33,31601,3008,0,0
53,33,31601,3009,0,0
53,33,31601,3010,4,19
53,33,31601,3011,4,23
53,33,31601,3012,0,2
53,33,31603,1000,0,0
53,33,31603,1001,0,12
53,33,31603,1002,0,0
53,33,31603,1003,0,0
53,33,31603,1004,11,37
53,33,31603,1005,3,3
53,33,31603,1006,33,46
53,33,31603,1007,12,8
53,33,31603,1008,0,0
53,33,31603,1009,2,19
53,33,31603,1010,6,19
53,33,31603,1011,0,0
53,33,31603,1012,0,0
53,33,31603,1013,0,0
53,33,31603,1014,0,0
53,33,31603,1015,18,31
53,33,31603,1016,0,0
53,33,31603,1017,76,106
53,33,31603,1018,9,14
53,33,31603,1019,3,5
53,33,31603,1020,0,0
53,33,31603,1021,0,1
53,33,31603,1022,0,1
53,33,31603,1023,0,0
53,33,31603,1024,0,0
53,33,31603,1025,0,0
53,33,31603,1026,0,0
53,33,31603,1027,0,0
53,33,31603,1028,0,0
53,33,31603,1029,0,0
53,33,31603,1030,0,0
53,33,31603,1031,0,0
53,33,31603,1032,40,104
53,33,31603,1033,55,115
53,33,31603,1034,115,271
53,33,31603,1035,48,62
53,33,31603,1036,0,0
53,33,31603,1037,74,114
53,33,31603,1038,45,56
53,33,31603,1039,29,38
53,33,31603,1040,38,57
53,33,31603,2000,10,61
53,33,31603,2001,0,0
53,33,31603,2002,0,0
53,33,31603,2003,0,1
53,33,31603,2004,0,5
53,33,31603,2005,0,0
53,33,31603,2006,0,0
53,33,31603,2007,0,0
53,33,31603,2008,0,0
53,33,31603,2009,0,0
53,33,31603,2010,0,0
53,33,31603,2011,0,0
53,33,31603,2012,0,1
53,33,31603,2013,0,0
53,33,31603,2014,0,0
53,33,31603,2015,0,0
53,33,31603,2016,0,0
53,33,31603,2017,0,0
53,33,31603,2018,0,0
53,33,31603,2019,0,0
53,33,31603,2020,0,0
53,33,31603,2021,0,0
53,33,31603,2022,0,6
53,33,31603,2023,0,3
53,33,31603,2024,0,0
53,33,31603,2025,3,2
53,33,31603,2026,7,15
53,33,31603,2027,0,0
53,33,31603,2028,31,56
53,33,31603,2029,6,13
53,33,31603,2030,36,56
53,33,31603,2031,0,0
53,33,31603,2032,0,0
53,33,31603,2033,0,0
53,33,31603,2034,10,67
53,33,31603,2035,0,0
53,33,31603,2036,0,0
53,33,31603,2037,6,6
53,33,31603,2038,0,0
53,33,31603,2039,0,0
53,33,31603,2040,0,0
53,33,31603,2041,0,2
53,33,31603,2042,0,0
53,33,31603,2043,1,5
53,33,31603,2044,2,21
53,33,31603,2045,0,0
53,33,31603,2046,0,0
53,33,31603,2047,0,0
53,33,31603,2048,0,0
53,33,31603,2049,0,0
53,33,31603,2050,0,0
53,33,31603,2051,0,0
53,33,31603,2052,0,0
53,33,31603,2053,0,0
53,33,31603,2054,4,28
53,33,31603,2055,17,35
53,33,31603,2056,0,0
53,33,31603,2057,7,13
53,33,31603,2058,6,18
53,33,31603,2059,51,103
53,33,31603,2060,6,16
53,33,31603,2061,0,0
53,33,31603,2062,0,1
53,33,31603,2063,10,37
53,33,31603,2064,6,17
53,33,31603,2065,0,0
53,33,31603,2066,8,23
53,33,31603,2067,20,61
53,33,31603,2068,8,30
53,33,31603,2069,5,21
53,33,31603,2070,6,16
53,33,31603,2071,0,3
53,33,31603,2072,0,0
53,33,31603,2073,0,0
53,33,31603,3000,0,4
53,33,31603,3001,0,0
53,33,31603,3002,0,2
53,33,31603,3003,0,0
53,33,31603,3004,0,0
53,33,31603,3005,0,0
53,33,31603,3006,0,0
53,33,31603,3007,0,4
53,33,31603,3008,1,3
53,33,31603,3009,0,0
53,33,31603,3010,4,10
53,33,31603,3011,0,0
53,33,31603,3012,0,0
53,33,31603,3013,0,0
53,33,31603,3014,2,2
53,33,31603,3015,0,0
53,33,31603,3016,0,0
53,33,31603,3017,0,0
53,33,31603,3018,0,0
53,33,31603,3019,0,0
53,33,31603,3020,4,21
53,33,31603,3021,0,0
53,33,31603,3022,0,0
53,33,31603,3023,0,0
53,33,31603,3024,0,0
53,33,31603,3025,3,9
53,33,31603,3026,0,0
53,33,31603,3027,21,92
53,33,31603,3028,5,19
53,33,31603,3029,0,0
53,33,31603,3030,7,16
53,33,31603,3031,1,16
53,33,31603,3032,4,16
53,33,31603,3033,3,35
53,33,31603,3034,0,3
53,33,31603,3035,3,25
53,33,31603,3036,1,7
53,33,31603,3037,0,0
53,33,31603,3038,0,0
53,33,31603,3039,0,0
53,33,31603,3040,0,0
53,33,31603,3041,2,5
53,33,31603,3042,10,47
53,33,31603,3043,0,0
53,33,31603,3044,71,235
53,33,31603,3045,0,2
53,33,31603,3046,0,0
53,33,31603,3047,7,23
53,33,31603,3048,0,0
53,33,31603,3049,0,3
53,33,31603,3050,0,0
53,33,31603,3051,0,2
53,33,31603,3052,0,0
53,33,31603,3053,0,0
53,33,31603,3054,0,0
53,33,31603,3055,0,0
53,33,31603,3056,16,42
53,33,31603,3057,13,41
53,33,31603,3058,0,0
53,33,31603,3059,8,29
53,33,31603,3060,2,21
53,33,31603,3061,0,0
53,33,31603,3062,1,20
53,33,31603,3063,0,9
53,33,31603,3064,4,16
53,33,31603,3065,0,0
53,33,31603,3066,0,0
53,33,31603,3067,31,123
53,33,31603,3068,0,0
53,33,31603,3069,0,0
53,33,31603,3070,9,35
53,33,31603,3071,0,0
53,33,31603,3072,0,0
53,33,31603,3073,0,0
53,33,31603,3074,0,0
53,33,31603,3075,0,0
53,33,31603,3076,4,9
53,33,31603,3077,0,0
53,33,31603,3078,0,0
53,33,31603,3079,0,0
53,33,31603,3080,1,10
53,33,31603,3081,0,0
53,33,31603,3082,0,0
53,33,31603,3083,0,0
53,33,31603,3084,0,0
53,33,31603,3085,0,0
53,33,31603,3086,0,0
53,33,31603,3087,0,0
53,33,31603,3088,0,0
53,33,31603,3089,0,0
53,33,31603,4000,45,128
53,33,31603,4001,14,38
53,33,31603,4002,51,96
53,33,31603,4003,0,0
53,33,31603,4004,0,0
53,33,31603,4005,6,6
53,33,31603,4006,2,31
53,33,31603,4007,115,155
53,33,31603,4008,130,195
53,33,31603,4009,0,0
53,33,31603,4010,0,0
53,33,31603,4011,98,150
53,33,31603,4012,74,101
53,33,31603,4013,34,50
53,33,31603,4014,123,128
53,33,31603,4015,9,9
53,33,31603,4016,0,2
53,33,31604,1000,34,78
53,33,31604,1001,15,44
53,33,31604,1002,238,489
53,33,31604,1003,0,0
53,33,31604,1004,30,66
53,33,31604,1005,0,0
53,33,31604,1006,19,34
53,33,31604,1007,5,43
53,33,31604,1008,97,146
53,33,31604,1009,0,0
53,33,31604,1010,43,70
53,33,31604,1011,23,31
53,33,31604,1012,28,45
53,33,31604,1013,24,50
53,33,31604,1014,28,36
53,33,31604,1015,18,25
53,33,31604,1016,6,21
53,33,31604,1017,45,102
53,33,31604,1018,3,2
53,33,31604,1019,12,36
53,33,31604,1020,4,21
53,33,31604,1021,1,2
53,33,31604,1022,6,6
53,33,31604,1023,92,152
53,33,31604,1024,0,0
53,33,31604,1025,24,23
53,33,31604,1026,0,2
53,33,31604,1027,23,59
53,33,31604,1028,0,0
53,33,31604,1029,7,15
53,33,31604,1030,8,17
53,33,31604,1031,6,6
53,33,31604,1032,0,0
53,33,31604,1033,7,17
53,33,31604,1034,1,4
53,33,31604,2000,161,239
53,33,31604,2001,44,48
53,33,31604,2002,22,43
53,33,31604,2003,23,27
53,33,31604,2004,30,35
53,33,31604,2005,31,35
53,33,31604,2006,17,40
53,33,31604,2007,0,2
53,33,31604,2008,38,84
53,33,31604,2009,57,98
53,33,31604,3000,53,62
53,33,31604,3001,203,438
53,33,31604,3002,10,24
53,33,31604,3003,54,92
53,33,31604,3004,0,0
53,33,31604,3005,15,25
53,33,31604,3006,28,31
53,33,31604,3007,39,66
53,33,31604,3008,11,25
53,33,31604,3009,11,15
53,33,31604,3010,8,24
53,33,31604,3011,0,0
53,33,31605,1000,37,120
53,33,31605,1001,30,160
53,33,31605,1002,0,0
53,33,31605,1003,5,42
53,33,31605,1004,8,45
53,33,31605,1005,20,78
53,33,31605,1006,0,0
53,33,31605,1007,0,0
53,33,31605,1008,0,0
53,33,31605,1009,0,0
53,33,31605,1010,45,176
53,33,31605,1011,0,2
53,33,31605,1012,8,23
53,33,31605,1013,3,11
53,33,31605,1014,0,0
53,33,31605,1015,10,62
53,33,31605,1016,0,0
53,33,31605,1017,0,2
53,33,31605,1018,6,22
53,33,31605,1019,0,0
53,33,31605,1020,0,0
53,33,31605,1021,0,0
53,33,31605,1022,0,0
53,33,31605,1023,0,0
53,33,31605,1024,0,0
53,33,31605,1025,0,0
53,33,31605,1026,0,0
53,33,31605,1027,0,0
53,33,31605,1028,0,2
53,33,31605,1029,18,57
53,33,31605,1030,2,7
53,33,31605,2000,1,11
53,33,31605,2001,13,28
53,33,31605,2002,0,5
53,33,31605,2003,1,4
53,33,31605,2004,0,7
53,33,31605,2005,0,0
53,33,31605,2006,1,19
53,33,31605,2007,13,24
53,33,31605,2008,6,5
53,33,31605,2009,0,0
53,33,31605,2010,73,243
53,33,31605,2011,2,2
53,33,31605,2012,100,188
53,33,31605,2013,0,0
53,33,31605,2014,5,18
53,33,31605,2015,73,186
53,33,31605,2016,5,17
53,33,31605,2017,79,208
53,33,31605,2018,0,0
53,33,31605,2019,0,1
53,33,31605,2020,5,21
53,33,31605,2021,15,28
53,33,31605,2022,10,69
53,33,31605,2023,0,2
53,33,31605,3000,31,36
53,33,31605,3001,12,24
53,33,31605,3002,36,50
53,33,31605,3003,24,37
53,33,31605,3004,41,109
53,33,31605,3005,23,125
53,33,31605,3006,0,6
53,33,31605,3007,0,0
53,33,31605,3008,0,0
53,33,31605,3009,0,0
53,33,31605,3010,11,33
53,33,31605,3011,0,0
53,33,31605,3012,0,4
53,33,31605,3013,28,105
53,33,31605,3014,18,56
53,33,31605,3015,0,0
53,33,31605,3016,5,14
53,33,31605,3017,0,0
53,33,31605,3018,0,0
53,33,31605,3019,0,0
53,33,31605,3020,0,0
53,33,31605,3021,0,0
53,33,31605,3022,0,0
53,33,31605,3023,0,0
53,33,31605,3024,0,0
53,33,31605,3025,2,11
53,33,31605,3026,67,111
53,33,31605,3027,15,24
53,33,31605,3028,1,12
53,33,31605,3029,9,20
53,33,31703,1000,36,154
53,33,31703,1001,8,21
53,33,31703,1002,22,176
53,33,31703,1003,10,15
53,33,31703,1004,0,0
53,33,31703,1005,0,0
53,33,31703,1006,0,0
53,33,31703,1007,23,81
53,33,31703,1008,10,61
53,33,31703,1009,10,39
53,33,31703,1010,6,35
53,33,31703,1011,5,55
53,33,31703,1012,2,28
53,33,31703,1013,1,28
53,33,31703,1014,0,0
53,33,31703,1015,0,0
53,33,31703,1016,0,0
53,33,31703,2000,6,18
53,33,31703,2001,0,19
53,33,31703,2002,0,0
53,33,31703,2003,0,0
53,33,31703,2004,0,0
53,33,31703,2005,0,0
53,33,31703,2006,82,216
53,33,31703,2007,13,35
53,33,31703,2008,31,98
53,33,31703,2009,14,31
53,33,31703,2010,103,286
53,33,31703,2011,0,8
53,33,31703,2012,8,50
53,33,31703,2013,6,17
53,33,31703,2014,0,0
53,33,31703,2015,29,69
53,33,31703,2016,12,43
53,33,31703,2017,0,0
53,33,31703,2018,0,0
53,33,31703,2019,2,9
53,33,31703,2020,0,0
53,33,31703,2021,0,0
53,33,31703,2022,74,242
53,33,31703,2023,6,22
53,33,31703,2024,8,35
53,33,31703,3000,13,38
53,33,31703,3001,0,0
53,33,31703,3002,10,55
53,33,31703,3003,12,21
53,33,31703,3004,0,0
53,33,31703,3005,18,101
53,33,31703,3006,4,19
53,33,31703,3007,2,17
53,33,31703,3008,13,35
53,33,31703,3009,50,116
53,33,31703,3010,5,24
53,33,31703,3011,175,491
53,33,31703,3012,8,50
53,33,31703,3013,5,19
53,33,31703,3014,0,0
53,33,31703,3015,0,0
53,33,31703,3016,0,0
53,33,31703,3017,0,0
53,33,31703,3018,0,2
53,33,31703,3019,0,0
53,33,31703,3020,12,54
53,33,31703,3021,0,9
53,33,31703,3022,0,0
53,33,31703,3023,0,0
53,33,31703,3024,0,0
53,33,31703,3025,0,0
53,33,31703,4000,8,39
53,33,31703,4001,0,0
53,33,31703,4002,2,16
53,33,31703,4003,12,33
53,33,31703,4004,5,15
53,33,31703,4005,9,26
53,33,31703,4006,0,0
53,33,31703,4007,0,0
53,33,31703,4008,0,0
53,33,31703,4009,0,0
53,33,31703,4010,77,238
53,33,31703,4011,14,22
53,33,31703,4012,0,0
53,33,31703,4013,3,14
53,33,31703,4014,17,27
53,33,31703,4015,58,311
53,33,31703,4016,47,193
53,33,31703,4017,0,0
53,33,31703,4018,2,11
53,33,31703,4019,9,46
53,33,31703,5000,11,21
53,33,31703,5001,24,111
53,33,31703,5002,0,14
53,33,31703,5003,43,319
53,33,31703,5004,2,24
53,33,31703,5005,1,11
53,33,31703,5006,10,44
53,33,31703,5007,8,30
53,33,31703,5008,2,17
53,33,31703,5009,19,54
53,33,31703,5010,14,43
53,33,31703,5011,7,40
53,33,31703,5012,2,8
53,33,31703,5013,7,24
53,33,31703,5014,96,272
53,33,31703,5015,59,129
53,33,31703,5016,11,25
53,33,31703,5017,16,31
53,33,31703,5018,2,19
53,33,31703,5019,6,14
53,33,31704,1000,0,0
53,33,31704,1001,0,0
53,33,31704,1002,0,0
53,33,31704,1003,0,0
53,33,31704,1004,0,0
53,33,31704,1005,0,0
53,33,31704,1006,0,2
53,33,31704,1007,0,0
53,33,31704,1008,3,13
53,33,31704,1009,0,2
53,33,31704,1010,0,0
53,33,31704,1011,3,12
53,33,31704,1012,0,0
53,33,31704,1013,0,13
53,33,31704,1014,0,0
53,33,31704,1015,0,0
53,33,31704,1016,0,0
53,33,31704,1017,0,0
53,33,31704,1018,4,35
53,33,31704,1019,3,19
53,33,31704,1020,7,31
53,33,31704,1021,54,116
53,33,31704,1022,0,0
53,33,31704,1023,0,0
53,33,31704,1024,23,57
53,33,31704,1025,171,328
53,33,31704,1026,20,44
53,33,31704,1027,27,42
53,33,31704,1028,19,49
53,33,31704,1029,0,0
53,33,31704,1030,0,0
53,33,31704,1031,20,25
53,33,31704,1032,0,0
53,33,31704,1033,11,30
53,33,31704,1034,4,11
53,33,31704,1035,0,0
53,33,31704,1036,0,0
53,33,31704,1037,0,0
53,33,31704,1038,0,0
53,33,31704,1039,0,0
53,33,31704,1040,15,46
53,33,31704,1041,0,0
53,33,31704,2000,159,393
53,33,31704,2001,90,282
53,33,31704,2002,21,38
53,33,31704,2003,19,56
53,33,31704,2004,18,47
53,33,31704,2005,18,45
53,33,31704,2006,37,71
53,33,31704,2007,18,63
53,33,31704,2008,10,27
53,33,31704,2009,27,64
53,33,31704,2010,0,0
53,33,31704,3000,171,392
53,33,31704,3001,40,88
53,33,31704,3002,5,3
53,33,31704,3003,21,78
53,33,31704,3004,9,22
53,33,31704,3005,8,18
53,33,31704,3006,31,90
53,33,31704,3007,28,65
53,33,31704,3008,168,381
53,33,31704,3009,4,20
53,33,31704,3010,98,193
53,33,31704,3011,36,60
53,33,31704,3012,7,13
53,33,31704,3013,6,7
53,33,31704,3014,80,124
53,33,31704,3015,1,13
53,33,31704,3016,87,215
53,33,31704,3017,1,8
53,33,31704,3018,0,2
53,33,31704,3019,44,91
53,33,31704,3020,7,26
53,33,31705,1000,18,40
53,33,31705,1001,50,77
53,33,31705,1002,42,101
53,33,31705,1003,78,201
53,33,31705,1004,13,31
53,33,31705,1005,10,40
53,33,31705,1006,40,131
53,33,31705,1007,11,21
53,33,31705,1008,17,35
53,33,31705,1009,13,37
53,33,31705,1010,0,8
53,33,31705,1011,21,41
53,33,31705,1012,9,38
53,33,31705,1013,23,49
53,33,31705,1014,4,12
53,33,31705,2000,18,78
53,33,31705,2001,0,0
53,33,31705,2002,0,0
53,33,31705,2003,20,55
53,33,31705,2004,29,103
53,33,31705,2005,19,41
53,33,31705,2006,44,144
53,33,31705,2007,8,44
53,33,31705,2008,9,44
53,33,31705,2009,4,8
53,33,31705,2010,6,18
53,33,31705,2011,11,42
53,33,31705,2012,2,13
53,33,31705,2013,0,0
53,33,31705,2014,0,0
53,33,31705,2015,0,0
53,33,31705,2016,0,0
53,33,31705,2017,23,52
53,33,31705,2018,15,45
53,33,31705,2019,17,53
53,33,31705,2020,0,0
53,33,31705,3000,35,82
53,33,31705,3001,13,38
53,33,31705,3002,262,544
53,33,31705,3003,9,45
53,33,31705,3004,4,42
53,33,31705,3005,23,36
53,33,31705,3006,0,0
53,33,31705,3007,7,13
53,33,31705,3008,0,0
53,33,31705,3009,2,21
53,33,31705,3010,2,9
53,33,31705,3011,30,54
53,33,31705,3012,0,0
53,33,31705,3013,0,0
53,33,31705,3014,2,3
53,33,31705,3015,6,32
53,33,31705,3016,2,13
53,33,31705,3017,7,37
53,33,31705,3018,0,0
53,33,31705,3019,0,0
53,33,31705,3020,23,48
53,33,31705,3021,0,0
