county,tract,bg,state,pumano,stateabb,countyname
int,int,int,int,int,text,text
35,90101,3021,53,1701,WA,Kitsap
35,90101,1053,53,1701,WA,Kitsap
35,90101,1018,53,1701,WA,Kitsap
35,90101,1024,53,1701,WA,Kitsap
35,91000,4001,53,1701,WA,Kitsap
35,91000,1007,53,1701,WA,Kitsap
35,91000,2001,53,1701,WA,Kitsap
35,91000,1000,53,1701,WA,Kitsap
35,90700,1033,53,1701,WA,Kitsap
35,90900,3000,53,1701,WA,Kitsap
35,90900,3009,53,1701,WA,Kitsap
35,90900,3001,53,1701,WA,Kitsap
35,90700,1035,53,1701,WA,Kitsap
35,91000,4010,53,1701,WA,Kitsap
35,91000,3021,53,1701,WA,Kitsap
35,90900,1001,53,1701,WA,Kitsap
35,90700,1031,53,1701,WA,Kitsap
35,90900,2007,53,1701,WA,Kitsap
35,90700,1030,53,1701,WA,Kitsap
35,92400,1017,53,1702,WA,Kitsap
35,92400,2016,53,1702,WA,Kitsap
35,92200,1007,53,1702,WA,Kitsap
35,92200,1017,53,1702,WA,Kitsap
35,92200,3000,53,1702,WA,Kitsap
35,92200,2037,53,1702,WA,Kitsap
35,92200,1018,53,1702,WA,Kitsap
35,92200,1025,53,1702,WA,Kitsap
35,92100,3116,53,1702,WA,Kitsap
35,92802,2009,53,1702,WA,Kitsap
35,92802,2003,53,1702,WA,Kitsap
35,92902,3010,53,1702,WA,Kitsap
35,92200,4006,53,1702,WA,Kitsap
35,92200,1033,53,1702,WA,Kitsap
35,92200,1031,53,1702,WA,Kitsap
35,92200,1029,53,1702,WA,Kitsap
35,92500,3022,53,1702,WA,Kitsap
35,92300,2000,53,1702,WA,Kitsap
35,92300,2003,53,1702,WA,Kitsap
35,92400,1011,53,1702,WA,Kitsap
35,92500,1027,53,1702,WA,Kitsap
35,92500,2016,53,1702,WA,Kitsap
35,92500,2004,53,1702,WA,Kitsap
35,92200,2023,53,1702,WA,Kitsap
35,81100,1026,53,1702,WA,Kitsap
35,81100,2007,53,1702,WA,Kitsap
35,80600,3004,53,1702,WA,Kitsap
35,81100,1002,53,1702,WA,Kitsap
35,81200,1006,53,1702,WA,Kitsap
35,81100,2014,53,1702,WA,Kitsap
35,80101,2015,53,1702,WA,Kitsap
35,80101,2008,53,1702,WA,Kitsap
35,80700,3002,53,1702,WA,Kitsap
35,80300,2012,53,1702,WA,Kitsap
35,91203,4004,53,1701,WA,Kitsap
35,92000,2039,53,1702,WA,Kitsap
35,92000,2033,53,1702,WA,Kitsap
35,91900,3005,53,1702,WA,Kitsap
35,80102,2000,53,1702,WA,Kitsap
35,80600,5013,53,1702,WA,Kitsap
35,80600,2003,53,1702,WA,Kitsap
35,81200,2004,53,1702,WA,Kitsap
35,81200,1023,53,1702,WA,Kitsap
35,81200,1018,53,1702,WA,Kitsap
35,80600,5022,53,1702,WA,Kitsap
35,80600,5020,53,1702,WA,Kitsap
35,81200,1026,53,1702,WA,Kitsap
35,81200,1015,53,1702,WA,Kitsap
35,81200,1027,53,1702,WA,Kitsap
35,92000,1025,53,1702,WA,Kitsap
35,92600,2000,53,1701,WA,Kitsap
35,91100,2026,53,1701,WA,Kitsap
35,91100,1064,53,1701,WA,Kitsap
35,90201,2000,53,1701,WA,Kitsap
35,90202,1038,53,1701,WA,Kitsap
35,91100,2004,53,1701,WA,Kitsap
35,91100,2006,53,1701,WA,Kitsap
35,91100,3030,53,1701,WA,Kitsap
35,90202,2008,53,1701,WA,Kitsap
35,90202,2003,53,1701,WA,Kitsap
35,91100,1061,53,1701,WA,Kitsap
35,940100,1027,53,1701,WA,Kitsap
35,940100,2019,53,1701,WA,Kitsap
35,940100,3012,53,1701,WA,Kitsap
35,91100,3003,53,1701,WA,Kitsap
35,91100,3023,53,1701,WA,Kitsap
35,940000,2030,53,1701,WA,Kitsap
35,940000,1021,53,1701,WA,Kitsap
35,940100,1003,53,1701,WA,Kitsap
35,940100,4007,53,1701,WA,Kitsap
35,940100,4060,53,1701,WA,Kitsap
35,91100,1049,53,1701,WA,Kitsap
35,940100,1009,53,1701,WA,Kitsap
35,940100,1025,53,1701,WA,Kitsap
35,91100,1015,53,1701,WA,Kitsap
35,91100,1023,53,1701,WA,Kitsap
35,90400,2050,53,1701,WA,Kitsap
35,91100,2020,53,1701,WA,Kitsap
35,91100,1019,53,1701,WA,Kitsap
35,90202,2005,53,1701,WA,Kitsap
35,940100,4037,53,1701,WA,Kitsap
35,940100,4056,53,1701,WA,Kitsap
35,940100,4050,53,1701,WA,Kitsap
35,940100,1004,53,1701,WA,Kitsap
35,940100,4058,53,1701,WA,Kitsap
35,940000,2007,53,1701,WA,Kitsap
35,90300,4052,53,1701,WA,Kitsap
35,90501,3013,53,1701,WA,Kitsap
35,940100,3020,53,1701,WA,Kitsap
35,990100,32,53,1701,WA,Kitsap
35,90400,1030,53,1701,WA,Kitsap
35,90800,3000,53,1701,WA,Kitsap
35,90700,2024,53,1701,WA,Kitsap
35,90800,3020,53,1701,WA,Kitsap
35,90900,3007,53,1701,WA,Kitsap
35,91000,3018,53,1701,WA,Kitsap
35,91000,2015,53,1701,WA,Kitsap
35,90900,4007,53,1701,WA,Kitsap
35,90700,1000,53,1701,WA,Kitsap
35,90800,2017,53,1701,WA,Kitsap
35,90700,3015,53,1701,WA,Kitsap
35,90700,3013,53,1701,WA,Kitsap
35,90700,1018,53,1701,WA,Kitsap
35,91000,2003,53,1701,WA,Kitsap
35,90900,2020,53,1701,WA,Kitsap
35,90900,4016,53,1701,WA,Kitsap
35,90900,1020,53,1701,WA,Kitsap
35,91000,1004,53,1701,WA,Kitsap
35,90800,3007,53,1701,WA,Kitsap
35,91000,1014,53,1701,WA,Kitsap
35,92600,1014,53,1702,WA,Kitsap
35,91000,3039,53,1701,WA,Kitsap
35,91000,3040,53,1701,WA,Kitsap
35,91000,1001,53,1701,WA,Kitsap
35,90800,3021,53,1701,WA,Kitsap
35,990100,45,53,1701,WA,Kitsap
35,990100,83,53,1702,WA,Kitsap
35,91000,3015,53,1701,WA,Kitsap
35,91000,4019,53,1701,WA,Kitsap
35,91000,1005,53,1701,WA,Kitsap
35,91000,1002,53,1701,WA,Kitsap
35,90700,2017,53,1701,WA,Kitsap
35,90700,1037,53,1701,WA,Kitsap
35,92000,2023,53,1702,WA,Kitsap
35,80900,1009,53,1702,WA,Kitsap
35,92000,1075,53,1702,WA,Kitsap
35,81000,2005,53,1702,WA,Kitsap
35,81000,3002,53,1702,WA,Kitsap
35,91203,3003,53,1701,WA,Kitsap
35,91204,1025,53,1701,WA,Kitsap
35,91204,2012,53,1701,WA,Kitsap
35,80700,3008,53,1702,WA,Kitsap
35,91600,1000,53,1701,WA,Kitsap
35,91204,2017,53,1701,WA,Kitsap
35,91700,3006,53,1701,WA,Kitsap
35,91203,4009,53,1701,WA,Kitsap
35,91301,1016,53,1701,WA,Kitsap
53,72309,1013,53,1403,WA,Pierce
53,72309,2016,53,1403,WA,Pierce
53,61001,2012,53,1300,WA,Pierce
53,61001,2019,53,1300,WA,Pierce
53,61001,2024,53,1300,WA,Pierce
53,61602,1012,53,1300,WA,Pierce
53,60200,1111,53,1300,WA,Pierce
53,61602,1014,53,1300,WA,Pierce
53,61602,1020,53,1300,WA,Pierce
53,61602,1033,53,1300,WA,Pierce
53,61700,1024,53,1300,WA,Pierce
53,61602,1052,53,1300,WA,Pierce
53,61602,1037,53,1300,WA,Pierce
53,940003,1046,53,1401,WA,Pierce
53,70703,1026,53,1401,WA,Pierce
53,940003,1003,53,1401,WA,Pierce
53,940010,1009,53,1401,WA,Pierce
53,940010,1011,53,1401,WA,Pierce
53,60200,1056,53,1300,WA,Pierce
53,70703,4014,53,1401,WA,Pierce
53,70703,3014,53,1401,WA,Pierce
53,940009,2006,53,1401,WA,Pierce
53,70703,4016,53,1401,WA,Pierce
53,940009,2014,53,1401,WA,Pierce
53,72112,2002,53,1403,WA,Pierce
53,940002,2032,53,1401,WA,Pierce
53,61001,2026,53,1300,WA,Pierce
53,60200,1084,53,1300,WA,Pierce
53,71705,3005,53,1402,WA,Pierce
53,61200,1002,53,1300,WA,Pierce
53,61200,1007,53,1300,WA,Pierce
53,61200,1013,53,1300,WA,Pierce
53,60200,1175,53,1300,WA,Pierce
53,62000,2013,53,1300,WA,Pierce
53,61601,1006,53,1300,WA,Pierce
53,61602,1080,53,1300,WA,Pierce
53,62600,2028,53,1300,WA,Pierce
53,63200,2004,53,1300,WA,Pierce
53,72312,2002,53,1403,WA,Pierce
53,72000,3023,53,1403,WA,Pierce
53,940005,1003,53,1300,WA,Pierce
53,61300,2005,53,1300,WA,Pierce
53,61300,1018,53,1300,WA,Pierce
53,61300,2009,53,1300,WA,Pierce
53,61400,2009,53,1300,WA,Pierce
53,61400,1010,53,1300,WA,Pierce
53,61601,1044,53,1300,WA,Pierce
53,61601,1004,53,1300,WA,Pierce
53,61601,1061,53,1300,WA,Pierce
53,940008,3010,53,1300,WA,Pierce
53,70403,3023,53,1401,WA,Pierce
53,70401,2025,53,1402,WA,Pierce
53,73302,1083,53,1401,WA,Pierce
53,940010,1043,53,1401,WA,Pierce
53,71205,2020,53,1401,WA,Pierce
53,71206,4020,53,1401,WA,Pierce
53,70401,2016,53,1401,WA,Pierce
53,70312,2006,53,1401,WA,Pierce
53,70403,1043,53,1402,WA,Pierce
53,70403,1040,53,1401,WA,Pierce
53,70404,1027,53,1401,WA,Pierce
53,73406,2013,53,1401,WA,Pierce
53,71310,2004,53,1402,WA,Pierce
53,71208,2006,53,1401,WA,Pierce
53,70315,3005,53,1401,WA,Pierce
53,73302,2002,53,1401,WA,Pierce
53,71207,2013,53,1401,WA,Pierce
53,70307,1011,53,1401,WA,Pierce
53,61002,3004,53,1300,WA,Pierce
53,61002,3005,53,1300,WA,Pierce
53,72310,1004,53,1403,WA,Pierce
53,72310,2011,53,1403,WA,Pierce
53,72310,1013,53,1403,WA,Pierce
53,72310,1011,53,1403,WA,Pierce
53,72310,1012,53,1403,WA,Pierce
53,61002,3001,53,1300,WA,Pierce
53,72311,1009,53,1403,WA,Pierce
53,940005,1010,53,1300,WA,Pierce
53,72310,2012,53,1403,WA,Pierce
53,72310,2010,53,1403,WA,Pierce
53,72313,2002,53,1403,WA,Pierce
53,72313,2011,53,1403,WA,Pierce
53,61900,1012,53,1300,WA,Pierce
53,61900,1020,53,1300,WA,Pierce
53,60200,1089,53,1300,WA,Pierce
53,61602,1092,53,1300,WA,Pierce
53,61900,1000,53,1300,WA,Pierce
53,62000,4015,53,1300,WA,Pierce
53,62000,4003,53,1300,WA,Pierce
53,62000,4014,53,1300,WA,Pierce
53,61900,1033,53,1300,WA,Pierce
53,71409,1001,53,1402,WA,Pierce
53,60200,1243,53,1300,WA,Pierce
53,60200,1152,53,1300,WA,Pierce
53,60200,1231,53,1300,WA,Pierce
53,61700,4006,53,1300,WA,Pierce
53,940003,2016,53,1401,WA,Pierce
53,60300,1017,53,1300,WA,Pierce
53,72313,2014,53,1403,WA,Pierce
53,60200,1007,53,1300,WA,Pierce
53,71803,1014,53,1403,WA,Pierce
53,60200,1137,53,1300,WA,Pierce
53,60200,1019,53,1300,WA,Pierce
53,940005,2009,53,1300,WA,Pierce
53,940008,2015,53,1300,WA,Pierce
53,940005,3019,53,1300,WA,Pierce
53,940005,3006,53,1300,WA,Pierce
53,940005,3007,53,1300,WA,Pierce
53,71100,1006,53,1402,WA,Pierce
53,71505,3001,53,1402,WA,Pierce
53,70703,5026,53,1401,WA,Pierce
53,70703,5012,53,1401,WA,Pierce
53,940002,1053,53,1401,WA,Pierce
53,61100,5003,53,1300,WA,Pierce
53,61001,2002,53,1300,WA,Pierce
53,61001,2022,53,1300,WA,Pierce
53,940002,3015,53,1401,WA,Pierce
53,70313,5015,53,1401,WA,Pierce
53,70403,3027,53,1401,WA,Pierce
53,70401,2006,53,1401,WA,Pierce
53,71309,1018,53,1402,WA,Pierce
53,70312,1008,53,1401,WA,Pierce
53,70308,1021,53,1401,WA,Pierce
53,70309,3010,53,1401,WA,Pierce
53,71206,1014,53,1401,WA,Pierce
53,70307,2018,53,1401,WA,Pierce
53,70313,1023,53,1401,WA,Pierce
53,70313,1019,53,1401,WA,Pierce
53,70312,1012,53,1401,WA,Pierce
53,940010,2035,53,1401,WA,Pierce
53,940010,2036,53,1401,WA,Pierce
53,70307,3004,53,1401,WA,Pierce
53,70313,2007,53,1401,WA,Pierce
53,70313,2009,53,1401,WA,Pierce
53,71304,2005,53,1402,WA,Pierce
53,70313,2030,53,1401,WA,Pierce
53,70313,2034,53,1401,WA,Pierce
53,71206,3005,53,1402,WA,Pierce
53,71206,3004,53,1402,WA,Pierce
53,60903,2006,53,1300,WA,Pierce
53,61002,2010,53,1300,WA,Pierce
53,61002,2006,53,1300,WA,Pierce
53,61002,2001,53,1300,WA,Pierce
53,72305,3013,53,1403,WA,Pierce
53,72305,1023,53,1403,WA,Pierce
53,72305,3010,53,1403,WA,Pierce
53,72305,3009,53,1403,WA,Pierce
53,72305,6004,53,1403,WA,Pierce
53,72305,3001,53,1403,WA,Pierce
53,61100,5005,53,1300,WA,Pierce
53,61100,4002,53,1300,WA,Pierce
53,61100,5015,53,1300,WA,Pierce
53,72305,5011,53,1403,WA,Pierce
53,72305,4009,53,1403,WA,Pierce
53,62801,2000,53,1300,WA,Pierce
53,72313,1010,53,1403,WA,Pierce
53,61900,2020,53,1300,WA,Pierce
53,62500,1000,53,1300,WA,Pierce
53,62500,1013,53,1300,WA,Pierce
53,61900,1036,53,1300,WA,Pierce
53,61900,2013,53,1300,WA,Pierce
53,62400,5001,53,1300,WA,Pierce
53,940005,2003,53,1300,WA,Pierce
53,70703,1014,53,1401,WA,Pierce
53,940002,3013,53,1401,WA,Pierce
53,70703,3004,53,1401,WA,Pierce
53,71403,3033,53,1402,WA,Pierce
53,60300,2007,53,1300,WA,Pierce
53,60905,5005,53,1300,WA,Pierce
53,60300,1008,53,1300,WA,Pierce
53,72000,2002,53,1403,WA,Pierce
53,61001,3017,53,1300,WA,Pierce
53,60905,5016,53,1300,WA,Pierce
53,60905,4010,53,1300,WA,Pierce
53,60905,4009,53,1300,WA,Pierce
53,60905,4003,53,1300,WA,Pierce
53,60905,2000,53,1300,WA,Pierce
53,61001,1010,53,1300,WA,Pierce
53,61002,4012,53,1300,WA,Pierce
53,72111,1008,53,1403,WA,Pierce
53,72307,4002,53,1403,WA,Pierce
53,71309,1015,53,1402,WA,Pierce
53,73406,3002,53,1401,WA,Pierce
53,70312,3003,53,1401,WA,Pierce
53,940010,3005,53,1401,WA,Pierce
53,70312,2004,53,1401,WA,Pierce
53,940010,1025,53,1401,WA,Pierce
53,70404,1010,53,1401,WA,Pierce
53,70315,2020,53,1401,WA,Pierce
53,70308,2017,53,1401,WA,Pierce
53,70312,1016,53,1401,WA,Pierce
53,70307,3025,53,2008,WA,Pierce
53,62400,5008,53,1300,WA,Pierce
53,62500,2013,53,1300,WA,Pierce
53,62500,3000,53,1300,WA,Pierce
53,62400,4013,53,1300,WA,Pierce
53,62400,4016,53,1300,WA,Pierce
53,62500,4000,53,1300,WA,Pierce
53,63100,1013,53,1300,WA,Pierce
53,63100,1000,53,1300,WA,Pierce
53,62400,3002,53,1300,WA,Pierce
53,62400,3006,53,1300,WA,Pierce
53,62400,3007,53,1300,WA,Pierce
53,62400,4011,53,1300,WA,Pierce
53,71403,3032,53,1402,WA,Pierce
53,71409,1016,53,1402,WA,Pierce
53,71403,3030,53,1402,WA,Pierce
53,72313,1017,53,1403,WA,Pierce
53,61100,3008,53,1300,WA,Pierce
53,61100,3016,53,1300,WA,Pierce
53,61100,4003,53,1300,WA,Pierce
53,62801,1032,53,1300,WA,Pierce
53,62801,1012,53,1300,WA,Pierce
53,61200,3011,53,1300,WA,Pierce
53,61200,2007,53,1300,WA,Pierce
53,62400,2008,53,1300,WA,Pierce
53,63200,5008,53,1300,WA,Pierce
53,61900,2015,53,1300,WA,Pierce
53,62400,1000,53,1300,WA,Pierce
53,62600,2001,53,1300,WA,Pierce
53,62000,4039,53,1300,WA,Pierce
53,72311,3007,53,1403,WA,Pierce
53,63502,1004,53,1300,WA,Pierce
53,60903,2007,53,1300,WA,Pierce
53,60300,1019,53,1300,WA,Pierce
53,60300,3034,53,1300,WA,Pierce
53,60300,3040,53,1300,WA,Pierce
53,60300,3013,53,1401,WA,Pierce
53,60300,3030,53,1401,WA,Pierce
53,60300,2023,53,1300,WA,Pierce
53,60300,3044,53,1300,WA,Pierce
53,60904,1008,53,1300,WA,Pierce
53,60300,2017,53,1300,WA,Pierce
53,60300,2035,53,1300,WA,Pierce
53,60300,2040,53,1300,WA,Pierce
53,60300,2021,53,1300,WA,Pierce
53,60300,2034,53,1300,WA,Pierce
53,60904,1011,53,1300,WA,Pierce
53,72305,6001,53,1403,WA,Pierce
53,72313,1029,53,1403,WA,Pierce
53,62801,1023,53,1300,WA,Pierce
53,72105,1005,53,1403,WA,Pierce
53,71902,1009,53,1403,WA,Pierce
53,60904,2002,53,1300,WA,Pierce
53,60904,1002,53,1300,WA,Pierce
53,60904,1020,53,1300,WA,Pierce
53,60400,5005,53,1300,WA,Pierce
53,70401,2001,53,1401,WA,Pierce
53,70315,2006,53,1401,WA,Pierce
53,71210,3007,53,1401,WA,Pierce
53,940010,3009,53,1401,WA,Pierce
53,70404,1021,53,1401,WA,Pierce
53,70312,2017,53,1401,WA,Pierce
53,70403,1024,53,1401,WA,Pierce
53,70316,1010,53,1401,WA,Pierce
53,70308,1010,53,1401,WA,Pierce
53,73407,1001,53,1401,WA,Pierce
53,70315,1010,53,1401,WA,Pierce
53,940010,1038,53,1401,WA,Pierce
53,73302,1018,53,1401,WA,Pierce
53,73500,1005,53,1401,WA,Pierce
53,73302,1089,53,1401,WA,Pierce
53,73301,3023,53,1401,WA,Pierce
53,73500,6015,53,1401,WA,Pierce
53,62000,3003,53,1300,WA,Pierce
53,62300,1015,53,1300,WA,Pierce
53,63200,1000,53,1300,WA,Pierce
53,62300,2018,53,1300,WA,Pierce
53,62300,3008,53,1300,WA,Pierce
53,940009,1000,53,1401,WA,Pierce
53,940004,2000,53,1402,WA,Pierce
53,62801,4002,53,1300,WA,Pierce
53,61602,1081,53,1300,WA,Pierce
53,62500,7005,53,1300,WA,Pierce
53,62801,1014,53,1300,WA,Pierce
53,71807,2022,53,1403,WA,Pierce
53,62801,1022,53,1300,WA,Pierce
53,62600,1045,53,1300,WA,Pierce
53,62600,1085,53,1300,WA,Pierce
53,62600,1066,53,1300,WA,Pierce
53,63502,1007,53,1300,WA,Pierce
53,62600,1073,53,1300,WA,Pierce
53,62600,1080,53,1300,WA,Pierce
53,62600,2041,53,1300,WA,Pierce
53,62600,2043,53,1300,WA,Pierce
53,62900,1009,53,1300,WA,Pierce
53,62900,2011,53,1300,WA,Pierce
53,62900,3008,53,1300,WA,Pierce
53,60200,1209,53,1300,WA,Pierce
53,60400,4006,53,1300,WA,Pierce
53,60400,4004,53,1300,WA,Pierce
53,60400,4014,53,1300,WA,Pierce
53,60903,2001,53,1300,WA,Pierce
53,71305,1017,53,1402,WA,Pierce
53,71901,2009,53,1403,WA,Pierce
53,71901,2010,53,1403,WA,Pierce
53,71901,4000,53,1403,WA,Pierce
53,63502,2003,53,1300,WA,Pierce
53,71806,1003,53,1403,WA,Pierce
53,71806,2002,53,1403,WA,Pierce
53,61200,2000,53,1300,WA,Pierce
53,62600,2030,53,1300,WA,Pierce
53,63000,1001,53,1300,WA,Pierce
53,63000,1000,53,1300,WA,Pierce
53,71601,1001,53,1402,WA,Pierce
53,70703,2005,53,1401,WA,Pierce
53,70703,2019,53,1401,WA,Pierce
53,60904,3002,53,1300,WA,Pierce
53,60906,2001,53,1300,WA,Pierce
53,60906,1022,53,1300,WA,Pierce
53,60906,1015,53,1300,WA,Pierce
53,60904,2022,53,1300,WA,Pierce
53,940010,2013,53,1401,WA,Pierce
53,70307,1003,53,1401,WA,Pierce
53,70310,1009,53,1401,WA,Pierce
53,70310,3014,53,1401,WA,Pierce
53,71210,3036,53,1401,WA,Pierce
53,71210,3003,53,1401,WA,Pierce
53,73301,2003,53,1401,WA,Pierce
53,73006,1029,53,1404,WA,Pierce
53,73006,1105,53,1404,WA,Pierce
53,73005,2014,53,1404,WA,Pierce
53,73006,1081,53,1404,WA,Pierce
53,73006,1147,53,1404,WA,Pierce
53,62000,1002,53,1300,WA,Pierce
53,62000,1017,53,1300,WA,Pierce
53,62000,1011,53,1300,WA,Pierce
53,60200,1170,53,1300,WA,Pierce
53,940007,1000,53,1300,WA,Pierce
53,940007,2024,53,1300,WA,Pierce
53,940007,2013,53,1300,WA,Pierce
53,62900,3006,53,1300,WA,Pierce
53,62900,2000,53,1300,WA,Pierce
53,62600,2065,53,1300,WA,Pierce
53,62600,2064,53,1300,WA,Pierce
53,62600,2025,53,1300,WA,Pierce
53,62600,2060,53,1300,WA,Pierce
53,62600,2071,53,1300,WA,Pierce
53,62900,3013,53,1300,WA,Pierce
53,62900,3014,53,1300,WA,Pierce
53,62900,2014,53,1300,WA,Pierce
53,62600,2067,53,1300,WA,Pierce
53,62600,2070,53,1300,WA,Pierce
53,63000,1014,53,1300,WA,Pierce
53,63000,1008,53,1300,WA,Pierce
53,63000,1013,53,1300,WA,Pierce
53,72107,1014,53,1403,WA,Pierce
53,72105,3006,53,1403,WA,Pierce
53,72108,5000,53,1403,WA,Pierce
53,72108,2006,53,1403,WA,Pierce
53,72107,3005,53,1403,WA,Pierce
53,60400,3005,53,1300,WA,Pierce
53,60400,3008,53,1300,WA,Pierce
53,60400,3002,53,1300,WA,Pierce
53,60800,3007,53,1300,WA,Pierce
53,60800,1003,53,1300,WA,Pierce
53,60800,3027,53,1300,WA,Pierce
53,62000,2020,53,1300,WA,Pierce
53,63100,2006,53,1300,WA,Pierce
53,63502,3006,53,1300,WA,Pierce
53,61300,2015,53,1300,WA,Pierce
53,940008,2014,53,1300,WA,Pierce
53,62300,2001,53,1300,WA,Pierce
53,60906,1000,53,1300,WA,Pierce
53,60906,1017,53,1300,WA,Pierce
53,60800,5027,53,1300,WA,Pierce
53,60906,1027,53,1300,WA,Pierce
53,60800,7009,53,1300,WA,Pierce
53,60800,3011,53,1300,WA,Pierce
53,60800,4004,53,1300,WA,Pierce
53,60800,7011,53,1300,WA,Pierce
53,60800,7014,53,1300,WA,Pierce
53,60800,6028,53,1300,WA,Pierce
53,60800,5013,53,1300,WA,Pierce
53,60400,1010,53,1300,WA,Pierce
53,60400,1008,53,1300,WA,Pierce
53,60400,3013,53,1300,WA,Pierce
53,60400,1018,53,1300,WA,Pierce
53,71410,1010,53,1402,WA,Pierce
53,73006,1138,53,1404,WA,Pierce
53,73001,5058,53,1404,WA,Pierce
53,73001,5061,53,1404,WA,Pierce
53,73001,5035,53,1404,WA,Pierce
53,73001,5004,53,1404,WA,Pierce
53,73001,5032,53,1404,WA,Pierce
53,73001,5080,53,1404,WA,Pierce
53,73001,3003,53,1404,WA,Pierce
53,73001,5081,53,1404,WA,Pierce
53,73001,2002,53,1404,WA,Pierce
53,73001,2004,53,1404,WA,Pierce
53,73001,2006,53,1404,WA,Pierce
53,73001,5044,53,1404,WA,Pierce
53,73005,1015,53,1404,WA,Pierce
53,73006,1144,53,1404,WA,Pierce
53,73006,1086,53,1404,WA,Pierce
53,73006,1045,53,1404,WA,Pierce
53,72107,2000,53,1403,WA,Pierce
53,71902,1013,53,1403,WA,Pierce
53,940002,2067,53,1300,WA,Pierce
53,940007,2007,53,1300,WA,Pierce
53,940007,2037,53,1300,WA,Pierce
53,940004,3007,53,1300,WA,Pierce
53,940007,2020,53,1300,WA,Pierce
53,940007,2026,53,1300,WA,Pierce
53,940007,1017,53,1300,WA,Pierce
53,940007,2036,53,1300,WA,Pierce
53,62000,3006,53,1300,WA,Pierce
53,62000,3009,53,1300,WA,Pierce
53,62000,3013,53,1300,WA,Pierce
53,62300,1007,53,1300,WA,Pierce
53,62300,1002,53,1300,WA,Pierce
53,62000,2006,53,1300,WA,Pierce
53,940007,3007,53,1300,WA,Pierce
53,62300,4004,53,1300,WA,Pierce
53,71305,1011,53,1402,WA,Pierce
53,71100,1004,53,1402,WA,Pierce
53,71602,2023,53,1402,WA,Pierce
53,71306,2005,53,1402,WA,Pierce
53,71305,1004,53,1402,WA,Pierce
53,940004,1015,53,1402,WA,Pierce
53,71602,2032,53,1402,WA,Pierce
53,71403,2012,53,1402,WA,Pierce
53,71506,1008,53,1402,WA,Pierce
53,71506,2000,53,1402,WA,Pierce
53,940002,1035,53,1401,WA,Pierce
53,60300,1023,53,1300,WA,Pierce
53,71503,4002,53,1404,WA,Pierce
53,71704,2008,53,1402,WA,Pierce
53,71503,2010,53,1402,WA,Pierce
53,71505,4008,53,1402,WA,Pierce
53,71306,3009,53,1402,WA,Pierce
53,60800,2015,53,1300,WA,Pierce
53,60400,1015,53,1300,WA,Pierce
53,60500,4001,53,1300,WA,Pierce
53,60800,4015,53,1300,WA,Pierce
53,60800,4020,53,1300,WA,Pierce
53,60500,4020,53,1300,WA,Pierce
53,60500,4027,53,1300,WA,Pierce
53,60700,5012,53,1300,WA,Pierce
53,72313,1006,53,1403,WA,Pierce
53,60700,4011,53,1300,WA,Pierce
53,60700,6022,53,1300,WA,Pierce
53,60700,4013,53,1300,WA,Pierce
53,60700,5019,53,1300,WA,Pierce
53,73006,1043,53,1404,WA,Pierce
53,73006,1096,53,1404,WA,Pierce
53,73001,4019,53,1404,WA,Pierce
53,73005,2003,53,1404,WA,Pierce
53,73006,1143,53,1404,WA,Pierce
53,73006,1136,53,1404,WA,Pierce
53,73006,1107,53,1404,WA,Pierce
53,73006,1117,53,1404,WA,Pierce
53,73006,1100,53,1404,WA,Pierce
53,73006,1124,53,1404,WA,Pierce
53,73006,2018,53,1404,WA,Pierce
53,73005,2015,53,1404,WA,Pierce
53,73005,3001,53,1404,WA,Pierce
53,73001,2014,53,1404,WA,Pierce
53,73001,2026,53,1404,WA,Pierce
53,73006,2002,53,1404,WA,Pierce
53,73001,5003,53,1404,WA,Pierce
53,73006,1129,53,1404,WA,Pierce
53,940004,1011,53,1402,WA,Pierce
53,940004,1008,53,1402,WA,Pierce
53,71100,2004,53,1402,WA,Pierce
53,71100,2015,53,1402,WA,Pierce
53,71409,3005,53,1402,WA,Pierce
53,71505,3013,53,1402,WA,Pierce
53,71506,1007,53,1402,WA,Pierce
53,71505,3012,53,1402,WA,Pierce
53,72106,1008,53,1403,WA,Pierce
53,71306,3006,53,1402,WA,Pierce
53,72105,2007,53,1403,WA,Pierce
53,72106,2008,53,1403,WA,Pierce
53,71902,4006,53,1403,WA,Pierce
53,72106,2021,53,1403,WA,Pierce
53,72106,2016,53,1403,WA,Pierce
53,71902,2012,53,1403,WA,Pierce
53,71902,2009,53,1403,WA,Pierce
53,71902,3001,53,1403,WA,Pierce
53,71902,2001,53,1403,WA,Pierce
53,71902,3005,53,1403,WA,Pierce
53,71901,1016,53,1403,WA,Pierce
53,63300,1012,53,1300,WA,Pierce
53,940007,3009,53,1300,WA,Pierce
53,60700,4008,53,1300,WA,Pierce
53,60500,5013,53,1300,WA,Pierce
53,60500,4012,53,1300,WA,Pierce
53,60500,5015,53,1300,WA,Pierce
53,60500,5020,53,1300,WA,Pierce
53,60500,4024,53,1300,WA,Pierce
53,60700,5001,53,1300,WA,Pierce
53,60500,3014,53,1300,WA,Pierce
53,60700,1009,53,1300,WA,Pierce
53,60700,1013,53,1300,WA,Pierce
53,71601,1013,53,1300,WA,Pierce
53,60700,1001,53,1300,WA,Pierce
53,60700,2005,53,1300,WA,Pierce
53,60700,3008,53,1300,WA,Pierce
53,60700,2011,53,1300,WA,Pierce
53,60700,2018,53,1300,WA,Pierce
