state,PUMANO,HHID,serialno,PNUM,AgeGrp
53,1402,57696,57696,2,2
53,1402,210741,210741,1,2
53,1402,210741,210741,2,1
53,1402,210741,210741,3,2
53,1402,210741,210741,4,2
53,1402,447926,447926,1,2
53,1402,447926,447926,2,2
53,1402,450876,450876,1,2
53,1402,450876,450876,2,2
53,1402,210986,210986,1,2
53,1402,210986,210986,2,1
53,1402,210986,210986,3,1
53,1402,595993,595993,1,2
53,1402,595993,595993,2,2
53,1402,595993,595993,3,1
53,1402,379177,379177,1,2
53,1402,379177,379177,2,2
53,1402,379177,379177,3,2
53,1402,379177,379177,4,1
53,1402,379177,379177,5,2
53,1402,211916,211916,1,2
53,1402,211916,211916,2,2
53,1402,243939,243939,1,2
53,1402,243939,243939,2,2
53,1402,243939,243939,3,1
53,1402,152531,152531,1,2
53,1402,152531,152531,2,2
53,1402,515046,515046,1,2
53,1402,515046,515046,2,2
53,1402,515046,515046,3,1
53,1402,515046,515046,4,1
53,1402,504764,504764,1,2
53,1402,515808,515808,1,2
53,1402,515808,515808,2,2
53,1402,449696,449696,1,2
53,1402,407722,407722,1,2
53,1402,128237,128237,1,2
53,1402,128237,128237,2,2
53,1402,128237,128237,3,1
53,1402,212952,212952,1,2
53,1402,212952,212952,2,2
53,1402,212952,212952,3,1
53,1402,212952,212952,4,1
53,1402,379550,379550,1,2
53,1402,379550,379550,2,2
53,1402,379550,379550,3,2
53,1402,379550,379550,4,2
53,1402,178700,178700,1,2
53,1402,178700,178700,2,2
53,1402,178700,178700,3,2
53,1402,240030,240030,1,2
53,1402,240030,240030,2,2
53,1402,240030,240030,3,1
53,1402,240030,240030,4,1
53,1402,469798,469798,1,2
53,1402,469798,469798,2,2
53,1402,469798,469798,3,2
53,1402,469798,469798,4,1
53,1402,469798,469798,5,1
53,1402,239861,239861,1,2
53,1402,239861,239861,2,2
53,1402,456397,456397,1,2
53,1402,456397,456397,2,2
53,1402,270947,270947,1,2
53,1402,310657,310657,1,2
53,1402,310657,310657,2,2
53,1402,311524,311524,1,2
53,1402,311524,311524,2,2
53,1402,311524,311524,3,1
53,1402,311524,311524,4,1
53,1402,219471,219471,1,2
53,1402,219471,219471,2,2
53,1402,63384,63384,1,2
53,1402,63384,63384,2,1
53,1402,63384,63384,3,1
53,1402,103332,103332,1,2
53,1402,103332,103332,2,2
53,1402,14382,14382,1,2
53,1402,14382,14382,2,2
53,1402,14382,14382,3,1
53,1402,14382,14382,4,1
53,1402,77008,77008,1,2
53,1402,77008,77008,2,2
53,1402,77008,77008,3,1
53,1402,77008,77008,4,1
53,1402,495877,495877,1,2
53,1402,495877,495877,2,2
53,1402,410027,410027,1,2
53,1402,410027,410027,2,2
53,1402,373524,373524,1,2
53,1402,373524,373524,2,1
53,1402,373524,373524,3,1
53,1402,373524,373524,4,2
53,1402,220688,220688,1,2
53,1402,220688,220688,2,2
53,1402,573711,573711,1,2
53,1402,167376,167376,1,2
53,1402,167376,167376,2,2
53,1402,371512,371512,1,2
53,1402,371512,371512,2,2
53,1402,309627,309627,1,2
53,1402,309627,309627,2,2
53,1402,309627,309627,3,2
53,1402,309627,309627,4,1
53,1402,309627,309627,5,1
53,1402,309627,309627,6,1
53,1402,508412,508412,1,2
53,1402,409801,409801,1,2
53,1402,409801,409801,2,2
53,1402,118800,118800,1,2
53,1402,118800,118800,2,2
53,1402,118800,118800,3,2
53,1402,179176,179176,1,2
53,1402,179176,179176,2,2
53,1402,264593,264593,1,2
53,1402,264593,264593,2,2
53,1402,264593,264593,3,1
53,1402,221669,221669,1,2
53,1402,221669,221669,2,2
53,1402,543091,543091,1,2
53,1402,543091,543091,2,2
53,1402,543091,543091,3,2
53,1402,543091,543091,4,2
53,1402,310013,310013,1,2
53,1402,310013,310013,2,1
53,1402,310013,310013,3,1
53,1402,310013,310013,4,2
53,1402,218845,218845,1,2
53,1402,218845,218845,2,2
53,1402,218845,218845,3,2
53,1402,1058505,1058505,1,2
53,1402,1058505,1058505,2,2
53,1402,654693,654693,1,2
53,1402,654693,654693,2,2
53,1402,654693,654693,3,2
53,1402,665709,665709,1,2
53,1402,1072853,1072853,1,2
53,1402,1072853,1072853,2,2
53,1402,876552,876552,1,2
53,1402,876552,876552,2,2
53,1402,876552,876552,3,1
53,1402,876552,876552,4,1
53,1402,1066269,1066269,1,2
53,1402,1066269,1066269,2,2
53,1402,876800,876800,1,2
53,1402,666486,666486,1,2
53,1402,1050757,1050757,1,2
53,1402,1050757,1050757,2,2
53,1402,658543,658543,1,2
53,1402,658543,658543,2,2
53,1402,658543,658543,3,1
53,1402,658543,658543,4,2
53,1402,898178,898178,1,2
53,1402,661467,661467,1,2
53,1402,661467,661467,2,2
53,1402,900858,900858,1,2
53,1402,1050901,1050901,1,2
53,1402,1050901,1050901,2,2
53,1402,650639,650639,1,2
53,1402,865806,865806,1,2
53,1402,865806,865806,2,2
53,1402,865806,865806,3,1
53,1402,865806,865806,4,1
53,1402,1072151,1072151,1,2
53,1402,1072151,1072151,2,2
53,1402,1072151,1072151,3,2
53,1402,1072151,1072151,4,1
53,1402,1205672,1205672,1,2
53,1402,1205672,1205672,2,2
53,1402,665639,665639,1,2
53,1402,665639,665639,2,2
53,1402,665639,665639,3,1
53,1402,665639,665639,4,1
53,1402,865373,865373,1,2
53,1402,666464,666464,1,2
53,1402,666464,666464,2,2
53,1402,1051299,1051299,1,2
53,1402,1051299,1051299,2,2
53,1402,1051299,1051299,3,1
53,1402,1051299,1051299,4,1
53,1402,1036495,1036495,1,2
53,1402,1036495,1036495,2,2
53,1402,1036495,1036495,3,1
53,1402,1036495,1036495,4,1
53,1402,1036495,1036495,5,1
53,1402,1036495,1036495,6,2
53,1402,871984,871984,1,2
53,1402,871984,871984,2,2
53,1402,871984,871984,3,2
53,1402,1220182,1220182,1,2
53,1402,1220182,1220182,2,2
53,1402,1220182,1220182,3,1
53,1402,1220182,1220182,4,1
53,1402,1060602,1060602,1,2
53,1402,1060602,1060602,2,2
53,1402,648880,648880,1,2
53,1402,648880,648880,2,2
53,1402,660255,660255,1,2
53,1402,660255,660255,2,2
53,1402,863206,863206,1,2
53,1402,914848,914848,1,2
53,1402,914848,914848,2,2
53,1402,1054597,1054597,1,2
53,1402,1054597,1054597,2,1
53,1402,1054597,1054597,3,1
53,1402,652568,652568,1,2
53,1402,652568,652568,2,2
53,1402,652568,652568,3,1
53,1402,652568,652568,4,1
53,1402,907516,907516,1,2
53,1402,907516,907516,2,2
53,1402,1041744,1041744,1,2
53,1402,1041744,1041744,2,2
53,1402,1041744,1041744,3,1
53,1402,1041744,1041744,4,1
53,1402,1041744,1041744,5,1
53,1402,1039254,1039254,1,2
53,1402,1039254,1039254,2,1
53,1402,1221194,1221194,1,2
53,1402,869539,869539,1,2
53,1402,869539,869539,2,2
53,1402,869539,869539,3,1
53,1402,869539,869539,4,1
53,1402,886246,886246,1,2
53,1402,886246,886246,2,2
53,1402,877874,877874,1,2
53,1402,877874,877874,2,2
53,1402,868829,868829,1,2
53,1402,650903,650903,1,2
53,1402,650903,650903,2,2
53,1402,912239,912239,1,2
53,1402,912239,912239,2,2
53,1402,663403,663403,1,2
53,1402,663403,663403,2,2
53,1402,663403,663403,3,1
53,1402,663403,663403,4,1
53,1402,868800,868800,1,2
53,1402,1070756,1070756,1,2
53,1402,1053579,1053579,1,2
53,1402,862817,862817,1,2
53,1402,862817,862817,2,2
53,1402,862817,862817,3,2
53,1402,862817,862817,4,2
53,1402,862817,862817,5,1
53,1402,862817,862817,6,1
53,1402,863458,863458,1,2
53,1402,863458,863458,2,2
53,1402,863458,863458,3,1
53,1402,1056211,1056211,1,2
53,1402,1056211,1056211,2,2
53,1402,864344,864344,1,2
53,1402,864344,864344,2,2
53,1402,1056154,1056154,1,2
53,1402,1056154,1056154,2,2
53,1402,1056154,1056154,3,2
53,1402,654630,654630,1,2
53,1402,654630,654630,2,2
53,1402,654630,654630,3,2
53,1402,876862,876862,1,2
53,1402,876862,876862,2,2
53,1402,1221272,1221272,1,2
53,1402,862385,862385,1,2
53,1402,862385,862385,2,2
53,1402,862385,862385,3,1
53,1402,667622,667622,1,2
53,1402,667622,667622,2,2
53,1402,667622,667622,3,1
53,1402,667622,667622,4,1
53,1402,877731,877731,1,2
53,1402,885694,885694,1,2
53,1402,885694,885694,2,2
53,1402,885694,885694,3,1
53,1402,1044880,1044880,1,2
53,1402,1044880,1044880,2,2
53,1402,885375,885375,1,2
53,1402,885375,885375,2,2
53,1402,1065471,1065471,1,2
53,1402,1065471,1065471,2,2
53,1402,1069603,1069603,1,2
53,1402,1069603,1069603,2,2
53,1402,1069603,1069603,3,1
53,1402,1210164,1210164,1,2
53,1402,1210164,1210164,2,2
53,1402,1210164,1210164,3,1
53,1402,672300,672300,1,2
53,1402,672300,672300,2,2
53,1402,672300,672300,3,1
53,1402,867924,867924,1,2
53,1402,867924,867924,2,2
53,1402,867924,867924,3,2
53,1402,867924,867924,4,1
53,1402,867924,867924,5,1
53,1402,867924,867924,6,1
53,1402,1043915,1043915,1,2
53,1402,662909,662909,1,2
53,1402,662909,662909,2,2
53,1402,884514,884514,1,2
53,1402,884514,884514,2,1
53,1402,884514,884514,3,1
53,1402,1211415,1211415,1,2
53,1402,1211415,1211415,2,1
53,1402,1211415,1211415,3,1
53,1402,1211415,1211415,4,1
53,1402,1211415,1211415,5,2
53,1402,1211415,1211415,6,2
53,1402,871246,871246,1,2
53,1402,871246,871246,2,2
53,1402,1042285,1042285,1,2
53,1402,1042285,1042285,2,2
53,1402,1042285,1042285,3,1
53,1402,1042285,1042285,4,1
53,1402,1131193,1131193,1,2
53,1402,1131193,1131193,2,2
53,1402,1131193,1131193,3,1
53,1402,1131193,1131193,4,1
53,1402,706670,706670,1,2
53,1402,706670,706670,2,2
53,1402,1134801,1134801,1,2
53,1402,775071,775071,1,2
53,1402,775071,775071,2,1
53,1402,775071,775071,3,1
53,1402,775071,775071,4,2
53,1402,630430,630430,1,2
53,1402,630430,630430,2,2
53,1402,630430,630430,3,1
53,1402,1131659,1131659,1,2
53,1402,1131659,1131659,2,2
53,1402,1131659,1131659,3,2
53,1402,778612,778612,1,2
53,1402,778612,778612,2,2
53,1402,778612,778612,3,1
53,1402,778612,778612,4,1
53,1402,778612,778612,5,1
53,1402,778612,778612,6,1
53,1402,1139908,1139908,1,2
53,1402,1139908,1139908,2,2
53,1402,1139908,1139908,3,2
53,1402,1139908,1139908,4,1
53,1402,1139908,1139908,5,1
53,1402,778939,778939,1,2
53,1402,778939,778939,2,2
53,1402,1182503,1182503,1,2
53,1402,1182503,1182503,2,2
53,1402,630899,630899,1,2
53,1402,630899,630899,2,2
53,1402,1129625,1129625,1,2
53,1402,1129625,1129625,2,2
53,1402,1129625,1129625,3,1
53,1402,1129625,1129625,4,1
53,1402,1129625,1129625,5,2
53,1402,1129625,1129625,6,2
53,1402,1129625,1129625,7,1
53,1402,631287,631287,1,2
53,1402,631287,631287,2,2
53,1402,631287,631287,3,1
53,1402,962543,962543,1,2
53,1402,1234815,1234815,1,2
53,1402,1234815,1234815,2,2
53,1402,962303,962303,1,2
53,1402,962303,962303,2,2
53,1402,1235647,1235647,1,2
53,1402,969564,969564,1,2
53,1402,969564,969564,2,2
53,1402,808027,808027,1,2
53,1402,808027,808027,2,2
53,1402,808027,808027,3,2
53,1402,808027,808027,4,1
53,1402,1139873,1139873,1,2
53,1402,1139873,1139873,2,2
53,1402,1139873,1139873,3,1
53,1402,710017,710017,1,2
53,1402,710017,710017,2,2
53,1402,710017,710017,3,1
53,1402,710017,710017,4,1
53,1402,709064,709064,1,2
53,1402,709064,709064,2,2
53,1402,1138711,1138711,1,2
53,1402,1237363,1237363,1,2
53,1402,1237363,1237363,2,1
53,1402,1237363,1237363,3,1
53,1402,1236696,1236696,1,2
53,1402,1236696,1236696,2,2
53,1402,1236696,1236696,3,1
53,1402,1236696,1236696,4,1
53,1402,1236696,1236696,5,1
53,1402,1181109,1181109,1,2
53,1402,1181109,1181109,2,2
53,1402,773987,773987,1,2
53,1402,773987,773987,2,2
53,1402,768927,768927,1,2
53,1402,768927,768927,2,2
53,1402,1138525,1138525,1,2
53,1402,1138525,1138525,2,2
53,1402,1136623,1136623,1,2
53,1402,771701,771701,1,2
53,1402,707510,707510,1,2
53,1402,772720,772720,1,2
53,1402,772720,772720,2,2
53,1402,1127450,1127450,1,2
53,1402,1127450,1127450,2,2
53,1402,1127450,1127450,3,1
53,1402,1127450,1127450,4,1
53,1402,1237327,1237327,1,2
53,1402,1237327,1237327,2,2
53,1402,1237327,1237327,3,2
53,1402,1237327,1237327,4,1
53,1402,699312,699312,1,2
53,1402,699312,699312,2,2
53,1402,1129248,1129248,1,2
53,1402,1129248,1129248,2,2
53,1402,1129248,1129248,3,1
53,1402,1129248,1129248,4,1
53,1402,797212,797212,1,2
53,1402,797212,797212,2,2
53,1402,700146,700146,1,2
53,1402,700146,700146,2,2
53,1402,700146,700146,3,2
53,1402,700146,700146,4,2
53,1402,797565,797565,1,2
53,1402,797565,797565,2,2
53,1402,797565,797565,3,1
53,1402,797565,797565,4,1
53,1402,954253,954253,1,2
53,1402,954253,954253,2,2
53,1402,954253,954253,3,2
53,1402,799400,799400,1,2
53,1402,799400,799400,2,2
53,1402,799400,799400,3,1
53,1402,799400,799400,4,1
53,1402,633686,633686,1,2
53,1402,799671,799671,1,2
53,1402,799671,799671,2,2
53,1402,793232,793232,1,2
53,1402,793232,793232,2,2
53,1402,793232,793232,3,1
53,1402,793232,793232,4,1
53,1402,793232,793232,5,1
53,1402,793232,793232,6,2
53,1402,1232098,1232098,1,2
53,1402,699075,699075,1,2
53,1402,699075,699075,2,1
53,1402,699075,699075,3,2
53,1402,698605,698605,1,2
53,1402,698605,698605,2,2
53,1402,952276,952276,1,2
53,1402,951652,951652,1,2
53,1402,951652,951652,2,2
53,1402,1116900,1116900,1,2
53,1402,1116900,1116900,2,2
53,1402,1116900,1116900,3,1
53,1402,1116900,1116900,4,1
53,1402,635773,635773,1,2
53,1402,635773,635773,2,2
53,1402,799642,799642,1,2
53,1402,818777,818777,1,2
53,1402,818777,818777,2,2
53,1402,818777,818777,3,1
53,1402,818777,818777,4,1
53,1402,818777,818777,5,1
53,1402,818777,818777,6,1
53,1402,971327,971327,1,2
53,1402,971327,971327,2,2
53,1402,971327,971327,3,2
53,1402,971327,971327,4,2
53,1402,971327,971327,5,1
53,1402,971327,971327,6,1
53,1402,971327,971327,7,1
53,1402,1007025,1007025,1,2
53,1402,1007025,1007025,2,2
53,1402,1234348,1234348,1,2
53,1402,960776,960776,1,2
53,1402,960776,960776,2,2
53,1402,960776,960776,3,1
53,1402,1184918,1184918,1,2
53,1402,1184918,1184918,2,2
53,1402,786846,786846,1,2
53,1402,786846,786846,2,2
53,1402,956063,956063,1,2
53,1402,956063,956063,2,2
53,1402,1126609,1126609,1,2
53,1402,1126609,1126609,2,2
53,1402,1126609,1126609,3,1
53,1402,1126609,1126609,4,1
53,1402,1126609,1126609,5,1
53,1402,1006808,1006808,1,2
53,1402,1006808,1006808,2,2
53,1402,1006808,1006808,3,1
53,1402,1006808,1006808,4,1
53,1402,1185734,1185734,1,2
53,1402,1185734,1185734,2,2
53,1402,1185734,1185734,3,2
53,1402,1185734,1185734,4,1
53,1402,860190,860190,1,2
53,1402,860190,860190,2,2
53,1402,860190,860190,3,2
53,1402,1125365,1125365,1,2
53,1402,789800,789800,1,2
53,1402,701856,701856,1,2
53,1402,701856,701856,2,2
53,1402,701856,701856,3,2
53,1402,701856,701856,4,2
53,1402,701856,701856,5,1
53,1402,701856,701856,6,1
53,1402,701767,701767,1,2
53,1402,701767,701767,2,2
53,1402,701767,701767,3,1
53,1402,701767,701767,4,1
53,1402,701767,701767,5,1
53,1402,791647,791647,1,2
53,1402,791647,791647,2,2
53,1402,1234293,1234293,1,2
53,1402,1234293,1234293,2,2
53,1402,1234293,1234293,3,2
53,1402,1234293,1234293,4,1
53,1402,1234293,1234293,5,1
53,1402,739743,739743,1,2
53,1402,739743,739743,2,2
53,1402,739743,739743,3,1
53,1402,739743,739743,4,2
53,1402,739743,739743,5,1
53,1402,990250,990250,1,2
53,1402,990250,990250,2,2
53,1402,990250,990250,3,1
53,1402,990250,990250,4,2
53,1402,1161084,1161084,1,2
53,1402,736416,736416,1,2
53,1402,736416,736416,2,1
53,1402,736416,736416,3,1
53,1402,736416,736416,4,2
53,1402,736416,736416,5,2
53,1402,1241907,1241907,1,2
53,1402,1241907,1241907,2,2
53,1402,1160721,1160721,1,2
53,1402,1160721,1160721,2,2
53,1402,1160721,1160721,3,1
53,1402,1160721,1160721,4,1
53,1402,1160721,1160721,5,2
53,1402,991167,991167,1,2
53,1402,765348,765348,1,2
53,1402,765348,765348,2,2
53,1402,765348,765348,3,2
53,1402,765348,765348,4,1
53,1402,622397,622397,1,2
53,1402,622397,622397,2,2
53,1402,622397,622397,3,1
53,1402,622397,622397,4,1
53,1402,622397,622397,5,2
53,1402,1162271,1162271,1,2
53,1402,1162271,1162271,2,2
53,1402,1162271,1162271,3,1
53,1402,1162271,1162271,4,1
53,1402,1162271,1162271,5,2
53,1402,1241141,1241141,1,2
53,1402,1158908,1158908,1,2
53,1402,1158908,1158908,2,2
53,1402,1158908,1158908,3,1
53,1402,1158908,1158908,4,1
53,1402,981445,981445,1,2
53,1402,740633,740633,1,2
53,1402,740633,740633,2,1
53,1402,740773,740773,1,2
53,1402,740773,740773,2,2
53,1402,1172342,1172342,1,2
53,1402,1172342,1172342,2,2
53,1402,982797,982797,1,2
53,1402,724293,724293,1,2
53,1402,724293,724293,2,2
53,1402,724293,724293,3,2
53,1402,724293,724293,4,2
53,1402,1168805,1168805,1,2
53,1402,726686,726686,1,2
53,1402,726686,726686,2,2
53,1402,726686,726686,3,2
53,1402,726686,726686,4,2
53,1402,726686,726686,5,2
53,1402,727863,727863,1,2
53,1402,727863,727863,2,2
53,1402,727863,727863,3,1
53,1402,727863,727863,4,1
53,1402,727863,727863,5,1
53,1402,727863,727863,6,2
53,1402,727863,727863,7,2
53,1402,987024,987024,1,2
53,1402,1167101,1167101,1,2
53,1402,1167101,1167101,2,2
53,1402,725225,725225,1,2
53,1402,725225,725225,2,2
53,1402,990194,990194,1,2
53,1402,990194,990194,2,2
53,1402,729540,729540,1,2
53,1402,729540,729540,2,2
53,1402,729540,729540,3,1
53,1402,729540,729540,4,1
53,1402,729540,729540,5,2
53,1402,1171143,1171143,1,2
53,1402,1171143,1171143,2,2
53,1402,724244,724244,1,2
53,1402,985801,985801,1,2
53,1402,985489,985489,1,2
53,1402,985489,985489,2,2
53,1402,985489,985489,3,1
53,1402,985489,985489,4,1
53,1402,731007,731007,1,2
53,1402,731007,731007,2,2
53,1402,984987,984987,1,2
53,1402,984987,984987,2,2
53,1402,1163337,1163337,1,2
53,1402,1163337,1163337,2,2
53,1402,980204,980204,1,2
53,1402,728681,728681,1,2
53,1402,762214,762214,1,2
53,1402,762214,762214,2,2
53,1402,741100,741100,1,2
53,1402,741100,741100,2,2
53,1402,1177583,1177583,1,2
53,1402,1177583,1177583,2,2
53,1402,1177583,1177583,3,1
53,1402,1177583,1177583,4,1
53,1402,626022,626022,1,2
53,1402,626022,626022,2,2
53,1402,626022,626022,3,2
53,1402,713134,713134,1,2
53,1402,713134,713134,2,2
53,1402,713134,713134,3,1
53,1402,1238308,1238308,1,2
53,1402,760062,760062,1,2
53,1402,760062,760062,2,2
53,1402,760062,760062,3,1
53,1402,1147945,1147945,1,2
53,1402,1147945,1147945,2,2
53,1402,1147945,1147945,3,2
53,1402,999317,999317,1,2
53,1402,999317,999317,2,2
53,1402,997659,997659,1,2
53,1402,997659,997659,2,2
53,1402,997659,997659,3,2
53,1402,997659,997659,4,1
53,1402,999774,999774,1,2
53,1402,999774,999774,2,2
53,1402,999774,999774,3,2
53,1402,1238175,1238175,1,2
53,1402,1238175,1238175,2,2
53,1402,1238175,1238175,3,2
53,1402,1238175,1238175,4,2
53,1402,999939,999939,1,2
53,1402,999939,999939,2,2
53,1402,999981,999981,1,2
53,1402,999981,999981,2,1
53,1402,999981,999981,3,2
53,1402,971847,971847,1,2
53,1402,971847,971847,2,2
53,1402,1000094,1000094,1,2
53,1402,1000094,1000094,2,2
53,1402,1000094,1000094,3,1
53,1402,764175,764175,1,2
53,1402,764175,764175,2,2
53,1402,712055,712055,1,2
53,1402,712055,712055,2,2
53,1402,712055,712055,3,1
53,1402,712055,712055,4,1
53,1402,712055,712055,5,1
53,1402,712055,712055,6,2
53,1402,978251,978251,1,2
53,1402,978251,978251,2,2
53,1402,978251,978251,3,1
53,1402,978251,978251,4,2
53,1402,978251,978251,5,2
53,1402,1125372,1125372,1,2
53,1402,1125372,1125372,2,2
53,1402,718728,718728,1,2
53,1402,718728,718728,2,2
53,1402,993933,993933,1,2
53,1402,993933,993933,2,2
53,1402,994087,994087,1,2
53,1402,994087,994087,2,2
53,1402,994087,994087,3,2
53,1402,745266,745266,1,2
53,1402,745266,745266,2,2
53,1402,745266,745266,3,1
53,1402,745266,745266,4,1
53,1402,745266,745266,5,1
53,1402,745266,745266,6,2
53,1402,978977,978977,1,2
53,1402,978977,978977,2,2
53,1402,713856,713856,1,2
53,1402,713856,713856,2,1
53,1402,713856,713856,3,1
53,1402,713856,713856,4,2
53,1402,623855,623855,1,2
53,1402,623855,623855,2,2
53,1402,623855,623855,3,2
53,1402,743343,743343,1,2
53,1402,743343,743343,2,2
53,1402,977980,977980,1,2
53,1402,977980,977980,2,2
53,1402,977980,977980,3,1
53,1402,977980,977980,4,1
53,1402,977980,977980,5,1
53,1402,748855,748855,1,2
53,1402,748855,748855,2,2
53,1402,748855,748855,3,2
53,1402,748855,748855,4,1
53,1402,624184,624184,1,2
53,1402,624184,624184,2,2
53,1402,624184,624184,3,1
53,1402,624184,624184,4,1
53,1402,624184,624184,5,1
53,1402,750136,750136,1,2
53,1402,750136,750136,2,2
53,1402,750136,750136,3,2
53,1402,750136,750136,4,2
53,1402,750136,750136,5,1
53,1402,750136,750136,6,1
53,1402,1174837,1174837,1,2
53,1402,976418,976418,1,2
53,1402,976418,976418,2,2
53,1402,976418,976418,3,1
53,1402,976418,976418,4,1
53,1402,755397,755397,1,2
53,1402,755397,755397,2,2
53,1402,1154101,1154101,1,2
53,1402,1025721,1025721,1,2
53,1402,844322,844322,1,2
53,1402,844322,844322,2,2
53,1402,844322,844322,3,2
53,1402,844322,844322,4,1
53,1402,844322,844322,5,1
53,1402,844322,844322,6,2
53,1402,839544,839544,1,2
53,1402,839769,839769,1,2
53,1402,839769,839769,2,2
53,1402,839769,839769,3,1
53,1402,682608,682608,1,2
53,1402,1024182,1024182,1,2
53,1402,1024182,1024182,2,2
53,1402,1199712,1199712,1,2
53,1402,1199712,1199712,2,1
53,1402,1199712,1199712,3,1
53,1402,1199712,1199712,4,1
53,1402,682393,682393,1,2
53,1402,682393,682393,2,2
53,1402,1023127,1023127,1,2
53,1402,1023127,1023127,2,2
53,1402,1023127,1023127,3,1
53,1402,1023127,1023127,4,1
53,1402,1025737,1025737,1,2
53,1402,1025737,1025737,2,2
53,1402,1025737,1025737,3,1
53,1402,1025737,1025737,4,1
53,1402,1025737,1025737,5,1
53,1402,682249,682249,1,2
53,1402,682249,682249,2,2
53,1402,682249,682249,3,1
53,1402,682249,682249,4,1
53,1402,681691,681691,1,2
53,1402,681691,681691,2,2
53,1402,1089752,1089752,1,2
53,1402,1089752,1089752,2,1
53,1402,1089752,1089752,3,2
53,1402,1089431,1089431,1,2
53,1402,1089431,1089431,2,2
53,1402,1089431,1089431,3,1
53,1402,1089431,1089431,4,1
53,1402,940009,940009,1,2
53,1402,940009,940009,2,2
53,1402,940009,940009,3,1
53,1402,940009,940009,4,1
53,1402,840318,840318,1,2
53,1402,840318,840318,2,2
53,1402,937667,937667,1,2
53,1402,937667,937667,2,2
53,1402,937667,937667,3,1
53,1402,937667,937667,4,1
53,1402,1198138,1198138,1,2
53,1402,1198147,1198147,1,2
53,1402,1198147,1198147,2,2
53,1402,1198147,1198147,3,1
53,1402,1198147,1198147,4,1
53,1402,833075,833075,1,2
53,1402,833075,833075,2,2
53,1402,833075,833075,3,1
53,1402,833075,833075,4,1
53,1402,834616,834616,1,2
53,1402,834616,834616,2,2
53,1402,1095719,1095719,1,2
53,1402,1095719,1095719,2,2
53,1402,838423,838423,1,2
53,1402,835112,835112,1,2
53,1402,680530,680530,1,2
53,1402,680530,680530,2,2
53,1402,680530,680530,3,1
53,1402,680530,680530,4,1
53,1402,680530,680530,5,1
53,1402,680530,680530,6,1
53,1402,680530,680530,7,2
53,1402,836551,836551,1,2
53,1402,836551,836551,2,2
53,1402,836551,836551,3,1
53,1402,836551,836551,4,1
53,1402,836551,836551,5,2
53,1402,836551,836551,6,2
53,1402,837222,837222,1,2
53,1402,837222,837222,2,2
53,1402,684447,684447,1,2
53,1402,684447,684447,2,2
53,1402,684447,684447,3,1
53,1402,684447,684447,4,1
53,1402,935450,935450,1,2
53,1402,935450,935450,2,2
53,1402,935450,935450,3,2
53,1402,935450,935450,4,2
53,1402,683977,683977,1,2
53,1402,683977,683977,2,2
53,1402,949458,949458,1,2
53,1402,949458,949458,2,2
53,1402,949458,949458,3,1
53,1402,949458,949458,4,1
53,1402,641833,641833,1,2
53,1402,641833,641833,2,2
53,1402,641833,641833,3,1
53,1402,1079725,1079725,1,2
53,1402,1079725,1079725,2,1
53,1402,1079725,1079725,3,1
53,1402,1079725,1079725,4,2
53,1402,844156,844156,1,2
53,1402,844156,844156,2,2
53,1402,844156,844156,3,1
53,1402,844156,844156,4,1
53,1402,1031360,1031360,1,2
53,1402,1031360,1031360,2,2
53,1402,855175,855175,1,2
53,1402,1081894,1081894,1,2
53,1402,1081894,1081894,2,2
53,1402,1081894,1081894,3,2
53,1402,1081894,1081894,4,2
53,1402,1081894,1081894,5,2
53,1402,1031895,1031895,1,2
53,1402,1031895,1031895,2,2
53,1402,853396,853396,1,2
53,1402,853396,853396,2,1
53,1402,853396,853396,3,1
53,1402,853396,853396,4,1
53,1402,853396,853396,5,2
53,1402,856688,856688,1,2
53,1402,856688,856688,2,2
53,1402,1030832,1030832,1,2
53,1402,1032729,1032729,1,2
53,1402,1032729,1032729,2,2
53,1402,858189,858189,1,2
53,1402,858189,858189,2,2
53,1402,858189,858189,3,2
53,1402,923007,923007,1,2
53,1402,859685,859685,1,2
53,1402,922317,922317,1,2
53,1402,922317,922317,2,2
53,1402,922317,922317,3,2
53,1402,922317,922317,4,2
53,1402,676295,676295,1,2
53,1402,676295,676295,2,2
53,1402,676295,676295,3,2
53,1402,924972,924972,1,2
53,1402,924972,924972,2,2
53,1402,924972,924972,3,1
53,1402,679357,679357,1,2
53,1402,679357,679357,2,2
53,1402,1224686,1224686,1,2
53,1402,1224686,1224686,2,2
53,1402,1224686,1224686,3,2
53,1402,1224686,1224686,4,1
53,1402,1224686,1224686,5,1
53,1402,1224686,1224686,6,1
53,1402,1224686,1224686,7,2
53,1402,1086780,1086780,1,2
53,1402,1086780,1086780,2,2
53,1402,1086780,1086780,3,2
53,1402,1086780,1086780,4,2
53,1402,846971,846971,1,2
53,1402,846971,846971,2,2
53,1402,680093,680093,1,2
53,1402,680093,680093,2,2
53,1402,929573,929573,1,2
53,1402,929573,929573,2,2
53,1402,1082521,1082521,1,2
53,1402,1082521,1082521,2,2
53,1402,1082521,1082521,3,1
53,1402,1082521,1082521,4,1
53,1402,1082521,1082521,5,1
53,1402,848880,848880,1,2
53,1402,1093480,1093480,1,2
53,1402,1093480,1093480,2,2
53,1402,1093480,1093480,3,1
53,1402,850131,850131,1,2
53,1402,850131,850131,2,2
53,1402,850131,850131,3,2
53,1402,850131,850131,4,1
